timestep,l2_norm,infinity_norm
51325,9.58846e-06,1.87538e-07
51326,9.58474e-06,1.87538e-07
51327,9.581e-06,1.87447e-07
51328,9.57729e-06,1.87356e-07
51329,9.57356e-06,1.87265e-07
51330,9.56981e-06,1.87265e-07
51331,9.56607e-06,1.87174e-07
51332,9.56242e-06,1.87083e-07
51333,9.55868e-06,1.86992e-07
51334,9.55499e-06,1.86901e-07
51335,9.55124e-06,1.86901e-07
51336,9.54752e-06,1.86719e-07
51337,9.54382e-06,1.86719e-07
51338,9.54012e-06,1.86628e-07
51339,9.53644e-06,1.86537e-07
51340,9.53276e-06,1.86537e-07
51341,9.52902e-06,1.86446e-07
51342,9.52535e-06,1.86355e-07
51343,9.52158e-06,1.86265e-07
51344,9.5179e-06,1.86265e-07
51345,9.51423e-06,1.86083e-07
51346,9.51053e-06,1.86083e-07
51347,9.50688e-06,1.85992e-07
51348,9.50312e-06,1.85901e-07
51349,9.49941e-06,1.8581e-07
51350,9.4957e-06,1.85719e-07
51351,9.49203e-06,1.85719e-07
51352,9.48832e-06,1.85628e-07
51353,9.48467e-06,1.85537e-07
51354,9.48094e-06,1.85446e-07
51355,9.47728e-06,1.85446e-07
51356,9.47358e-06,1.85264e-07
51357,9.46996e-06,1.85264e-07
51358,9.46628e-06,1.85173e-07
51359,9.46258e-06,1.85082e-07
51360,9.45891e-06,1.85082e-07
51361,9.4552e-06,1.84991e-07
51362,9.45155e-06,1.849e-07
51363,9.44785e-06,1.84809e-07
51364,9.44426e-06,1.84809e-07
51365,9.44057e-06,1.84718e-07
51366,9.43688e-06,1.84627e-07
51367,9.43317e-06,1.84536e-07
51368,9.42953e-06,1.84446e-07
51369,9.42589e-06,1.84355e-07
51370,9.42221e-06,1.84355e-07
51371,9.41853e-06,1.84264e-07
51372,9.41486e-06,1.84173e-07
51373,9.41124e-06,1.84173e-07
51374,9.40754e-06,1.84082e-07
51375,9.40392e-06,1.83991e-07
51376,9.40026e-06,1.839e-07
51377,9.39665e-06,1.83809e-07
51378,9.39295e-06,1.83809e-07
51379,9.38923e-06,1.83627e-07
51380,9.38565e-06,1.83627e-07
51381,9.38199e-06,1.83536e-07
51382,9.37837e-06,1.83445e-07
51383,9.37472e-06,1.83354e-07
51384,9.37108e-06,1.83354e-07
51385,9.36746e-06,1.83263e-07
51386,9.36375e-06,1.83172e-07
51387,9.36016e-06,1.83081e-07
51388,9.35651e-06,1.83081e-07
51389,9.35289e-06,1.8299e-07
51390,9.34924e-06,1.82899e-07
51391,9.34561e-06,1.82808e-07
51392,9.34201e-06,1.82808e-07
51393,9.33832e-06,1.82717e-07
51394,9.33472e-06,1.82536e-07
51395,9.33112e-06,1.82536e-07
51396,9.3275e-06,1.82445e-07
51397,9.32384e-06,1.82445e-07
51398,9.32026e-06,1.82354e-07
51399,9.31658e-06,1.82263e-07
51400,9.31298e-06,1.82172e-07
51401,9.30936e-06,1.82081e-07
51402,9.30575e-06,1.82081e-07
51403,9.30212e-06,1.8199e-07
51404,9.29855e-06,1.81899e-07
51405,9.29493e-06,1.81808e-07
51406,9.2913e-06,1.81808e-07
51407,9.28765e-06,1.81717e-07
51408,9.28405e-06,1.81626e-07
51409,9.28051e-06,1.81535e-07
51410,9.27685e-06,1.81444e-07
51411,9.27328e-06,1.81444e-07
51412,9.26966e-06,1.81353e-07
51413,9.26606e-06,1.81262e-07
51414,9.26244e-06,1.81171e-07
51415,9.25884e-06,1.81171e-07
51416,9.25526e-06,1.80989e-07
51417,9.25165e-06,1.80989e-07
51418,9.24804e-06,1.80898e-07
51419,9.24441e-06,1.80898e-07
51420,9.24088e-06,1.80808e-07
51421,9.23725e-06,1.80717e-07
51422,9.2337e-06,1.80626e-07
51423,9.23004e-06,1.80535e-07
51424,9.22648e-06,1.80535e-07
51425,9.22289e-06,1.80444e-07
51426,9.21926e-06,1.80353e-07
51427,9.21577e-06,1.80262e-07
51428,9.21216e-06,1.80171e-07
51429,9.20864e-06,1.80171e-07
51430,9.205e-06,1.8008e-07
51431,9.20145e-06,1.79989e-07
51432,9.19782e-06,1.79989e-07
51433,9.19433e-06,1.79898e-07
51434,9.19068e-06,1.79807e-07
51435,9.18715e-06,1.79716e-07
51436,9.18357e-06,1.79625e-07
51437,9.18004e-06,1.79625e-07
51438,9.17644e-06,1.79534e-07
51439,9.17292e-06,1.79443e-07
51440,9.16931e-06,1.79352e-07
51441,9.16575e-06,1.79261e-07
51442,9.16224e-06,1.79261e-07
51443,9.15868e-06,1.7917e-07
51444,9.15505e-06,1.7908e-07
51445,9.15149e-06,1.78989e-07
51446,9.14803e-06,1.78989e-07
51447,9.14441e-06,1.78898e-07
51448,9.14083e-06,1.78807e-07
51449,9.13732e-06,1.78716e-07
51450,9.13378e-06,1.78716e-07
51451,9.13021e-06,1.78625e-07
51452,9.12666e-06,1.78534e-07
51453,9.12309e-06,1.78443e-07
51454,9.11953e-06,1.78443e-07
51455,9.11606e-06,1.78352e-07
51456,9.11243e-06,1.78261e-07
51457,9.10895e-06,1.7817e-07
51458,9.10538e-06,1.7817e-07
51459,9.10184e-06,1.77988e-07
51460,9.09831e-06,1.77988e-07
51461,9.09475e-06,1.77897e-07
51462,9.09121e-06,1.77897e-07
51463,9.08768e-06,1.77806e-07
51464,9.08416e-06,1.77715e-07
51465,9.08065e-06,1.77624e-07
51466,9.0771e-06,1.77533e-07
51467,9.07359e-06,1.77533e-07
51468,9.07007e-06,1.77442e-07
51469,9.06653e-06,1.77351e-07
51470,9.06302e-06,1.77261e-07
51471,9.05948e-06,1.77261e-07
51472,9.05595e-06,1.7717e-07
51473,9.05245e-06,1.77079e-07
51474,9.04895e-06,1.76988e-07
51475,9.0454e-06,1.76988e-07
51476,9.04194e-06,1.76897e-07
51477,9.03843e-06,1.76806e-07
51478,9.0349e-06,1.76715e-07
51479,9.0314e-06,1.76715e-07
51480,9.02792e-06,1.76624e-07
51481,9.02442e-06,1.76533e-07
51482,9.02087e-06,1.76442e-07
51483,9.01737e-06,1.76442e-07
51484,9.01383e-06,1.76351e-07
51485,9.01036e-06,1.7626e-07
51486,9.00686e-06,1.76169e-07
51487,9.00334e-06,1.76169e-07
51488,8.99987e-06,1.76078e-07
51489,8.99635e-06,1.75987e-07
51490,8.99287e-06,1.75896e-07
51491,8.98934e-06,1.75896e-07
51492,8.98583e-06,1.75805e-07
51493,8.98236e-06,1.75714e-07
51494,8.97887e-06,1.75623e-07
51495,8.97541e-06,1.75623e-07
51496,8.97189e-06,1.75532e-07
51497,8.96844e-06,1.75442e-07
51498,8.96494e-06,1.75351e-07
51499,8.96142e-06,1.75351e-07
51500,8.95798e-06,1.7526e-07
51501,8.95446e-06,1.75169e-07
51502,8.951e-06,1.75078e-07
51503,8.94749e-06,1.75078e-07
51504,8.94399e-06,1.74896e-07
51505,8.94057e-06,1.74896e-07
51506,8.93705e-06,1.74805e-07
51507,8.93362e-06,1.74805e-07
51508,8.93015e-06,1.74714e-07
51509,8.92669e-06,1.74623e-07
51510,8.92326e-06,1.74532e-07
51511,8.91976e-06,1.74532e-07
51512,8.9163e-06,1.74441e-07
51513,8.91282e-06,1.7435e-07
51514,8.90935e-06,1.7435e-07
51515,8.90592e-06,1.74168e-07
51516,8.90245e-06,1.74168e-07
51517,8.89899e-06,1.74077e-07
51518,8.89552e-06,1.73986e-07
51519,8.89203e-06,1.73986e-07
51520,8.88859e-06,1.73895e-07
51521,8.88515e-06,1.73804e-07
51522,8.88168e-06,1.73804e-07
51523,8.87819e-06,1.73623e-07
51524,8.87476e-06,1.73623e-07
51525,8.8713e-06,1.73532e-07
51526,8.86786e-06,1.73441e-07
51527,8.86445e-06,1.73441e-07
51528,8.86099e-06,1.7335e-07
51529,8.85751e-06,1.73259e-07
51530,8.85412e-06,1.73168e-07
51531,8.8507e-06,1.73168e-07
51532,8.84729e-06,1.73077e-07
51533,8.84383e-06,1.72986e-07
51534,8.8404e-06,1.72986e-07
51535,8.83693e-06,1.72895e-07
51536,8.83351e-06,1.72804e-07
51537,8.83009e-06,1.72713e-07
51538,8.82659e-06,1.72713e-07
51539,8.82321e-06,1.72622e-07
51540,8.81976e-06,1.72531e-07
51541,8.8163e-06,1.7244e-07
51542,8.81292e-06,1.7244e-07
51543,8.8095e-06,1.72349e-07
51544,8.80605e-06,1.72258e-07
51545,8.80266e-06,1.72167e-07
51546,8.79921e-06,1.72167e-07
51547,8.79584e-06,1.72076e-07
51548,8.79242e-06,1.71985e-07
51549,8.78896e-06,1.71894e-07
51550,8.78553e-06,1.71894e-07
51551,8.78216e-06,1.71804e-07
51552,8.77874e-06,1.71713e-07
51553,8.7753e-06,1.71622e-07
51554,8.77191e-06,1.71622e-07
51555,8.76847e-06,1.71531e-07
51556,8.76508e-06,1.7144e-07
51557,8.76169e-06,1.7144e-07
51558,8.75832e-06,1.71349e-07
51559,8.7549e-06,1.71258e-07
51560,8.7515e-06,1.71167e-07
51561,8.74804e-06,1.71167e-07
51562,8.74467e-06,1.71076e-07
51563,8.74135e-06,1.70985e-07
51564,8.73789e-06,1.70894e-07
51565,8.73444e-06,1.70894e-07
51566,8.73112e-06,1.70803e-07
51567,8.72768e-06,1.70712e-07
51568,8.72425e-06,1.70712e-07
51569,8.72088e-06,1.70621e-07
51570,8.71754e-06,1.7053e-07
51571,8.71412e-06,1.70439e-07
51572,8.71078e-06,1.70439e-07
51573,8.70734e-06,1.70348e-07
51574,8.70399e-06,1.70257e-07
51575,8.70058e-06,1.70166e-07
51576,8.69721e-06,1.70166e-07
51577,8.69384e-06,1.70076e-07
51578,8.69048e-06,1.69985e-07
51579,8.68714e-06,1.69985e-07
51580,8.6837e-06,1.69894e-07
51581,8.68036e-06,1.69803e-07
51582,8.67696e-06,1.69712e-07
51583,8.67363e-06,1.69712e-07
51584,8.67023e-06,1.69621e-07
51585,8.66681e-06,1.6953e-07
51586,8.66353e-06,1.6953e-07
51587,8.66013e-06,1.69348e-07
51588,8.65677e-06,1.69348e-07
51589,8.65333e-06,1.69257e-07
51590,8.65003e-06,1.69257e-07
51591,8.64669e-06,1.69166e-07
51592,8.64332e-06,1.69075e-07
51593,8.63996e-06,1.68984e-07
51594,8.63657e-06,1.68984e-07
51595,8.63318e-06,1.68893e-07
51596,8.62986e-06,1.68802e-07
51597,8.62651e-06,1.68802e-07
51598,8.62316e-06,1.68711e-07
51599,8.61985e-06,1.6862e-07
51600,8.61644e-06,1.68529e-07
51601,8.61312e-06,1.68529e-07
51602,8.60977e-06,1.68438e-07
51603,8.60638e-06,1.68347e-07
51604,8.60304e-06,1.68257e-07
51605,8.59972e-06,1.68257e-07
51606,8.59643e-06,1.68166e-07
51607,8.59304e-06,1.68075e-07
51608,8.58968e-06,1.68075e-07
51609,8.58637e-06,1.67984e-07
51610,8.58307e-06,1.67893e-07
51611,8.57972e-06,1.67802e-07
51612,8.57641e-06,1.67802e-07
51613,8.57303e-06,1.67711e-07
51614,8.56978e-06,1.6762e-07
51615,8.56636e-06,1.6762e-07
51616,8.5631e-06,1.67529e-07
51617,8.55976e-06,1.67438e-07
51618,8.55638e-06,1.67347e-07
51619,8.55308e-06,1.67347e-07
51620,8.54972e-06,1.67256e-07
51621,8.54641e-06,1.67165e-07
51622,8.54307e-06,1.67165e-07
51623,8.53978e-06,1.67074e-07
51624,8.53648e-06,1.66983e-07
51625,8.53317e-06,1.66983e-07
51626,8.52983e-06,1.66892e-07
51627,8.52653e-06,1.66801e-07
51628,8.52317e-06,1.6671e-07
51629,8.51991e-06,1.6671e-07
51630,8.51656e-06,1.66619e-07
51631,8.51324e-06,1.66528e-07
51632,8.50997e-06,1.66528e-07
51633,8.50662e-06,1.66347e-07
51634,8.50336e-06,1.66347e-07
51635,8.50001e-06,1.66256e-07
51636,8.49672e-06,1.66256e-07
51637,8.49345e-06,1.66165e-07
51638,8.4902e-06,1.66074e-07
51639,8.48684e-06,1.66074e-07
51640,8.48355e-06,1.65983e-07
51641,8.48028e-06,1.65892e-07
51642,8.47697e-06,1.65801e-07
51643,8.47371e-06,1.65801e-07
51644,8.47036e-06,1.6571e-07
51645,8.46703e-06,1.65619e-07
51646,8.46375e-06,1.65619e-07
51647,8.46046e-06,1.65528e-07
51648,8.45717e-06,1.65437e-07
51649,8.4539e-06,1.65346e-07
51650,8.45061e-06,1.65346e-07
51651,8.4473e-06,1.65255e-07
51652,8.44407e-06,1.65164e-07
51653,8.44074e-06,1.65164e-07
51654,8.43752e-06,1.65073e-07
51655,8.43425e-06,1.64982e-07
51656,8.43091e-06,1.64891e-07
51657,8.42767e-06,1.64891e-07
51658,8.42443e-06,1.648e-07
51659,8.42115e-06,1.64709e-07
51660,8.41789e-06,1.64709e-07
51661,8.41458e-06,1.64619e-07
51662,8.41134e-06,1.64528e-07
51663,8.40807e-06,1.64528e-07
51664,8.40474e-06,1.64437e-07
51665,8.40151e-06,1.64346e-07
51666,8.39823e-06,1.64255e-07
51667,8.39498e-06,1.64255e-07
51668,8.39172e-06,1.64164e-07
51669,8.38842e-06,1.64164e-07
51670,8.38523e-06,1.63982e-07
51671,8.38196e-06,1.63982e-07
51672,8.3787e-06,1.63891e-07
51673,8.37544e-06,1.638e-07
51674,8.37218e-06,1.638e-07
51675,8.36894e-06,1.63709e-07
51676,8.36569e-06,1.63709e-07
51677,8.36244e-06,1.63618e-07
51678,8.35915e-06,1.63527e-07
51679,8.35595e-06,1.63527e-07
51680,8.35268e-06,1.63345e-07
51681,8.34943e-06,1.63345e-07
51682,8.34616e-06,1.63254e-07
51683,8.34293e-06,1.63254e-07
51684,8.33967e-06,1.63163e-07
51685,8.33644e-06,1.63072e-07
51686,8.33322e-06,1.62981e-07
51687,8.32994e-06,1.62981e-07
51688,8.32676e-06,1.62891e-07
51689,8.32351e-06,1.628e-07
51690,8.3203e-06,1.628e-07
51691,8.317e-06,1.62709e-07
51692,8.31381e-06,1.62618e-07
51693,8.31057e-06,1.62618e-07
51694,8.30732e-06,1.62527e-07
51695,8.3041e-06,1.62436e-07
51696,8.30086e-06,1.62436e-07
51697,8.29766e-06,1.62345e-07
51698,8.29442e-06,1.62254e-07
51699,8.29117e-06,1.62163e-07
51700,8.28798e-06,1.62163e-07
51701,8.28476e-06,1.62072e-07
51702,8.28157e-06,1.62072e-07
51703,8.27832e-06,1.6189e-07
51704,8.27516e-06,1.6189e-07
51705,8.27198e-06,1.61799e-07
51706,8.26871e-06,1.61799e-07
51707,8.2655e-06,1.61708e-07
51708,8.26226e-06,1.61617e-07
51709,8.25906e-06,1.61526e-07
51710,8.25588e-06,1.61526e-07
51711,8.25264e-06,1.61435e-07
51712,8.24939e-06,1.61344e-07
51713,8.24623e-06,1.61344e-07
51714,8.24301e-06,1.61253e-07
51715,8.23984e-06,1.61162e-07
51716,8.23665e-06,1.61162e-07
51717,8.23346e-06,1.61072e-07
51718,8.23025e-06,1.60981e-07
51719,8.22701e-06,1.60981e-07
51720,8.22385e-06,1.6089e-07
51721,8.22065e-06,1.60799e-07
51722,8.21747e-06,1.60799e-07
51723,8.21424e-06,1.60708e-07
51724,8.21105e-06,1.60617e-07
51725,8.20788e-06,1.60526e-07
51726,8.2047e-06,1.60526e-07
51727,8.20146e-06,1.60435e-07
51728,8.19827e-06,1.60344e-07
51729,8.19511e-06,1.60344e-07
51730,8.19187e-06,1.60253e-07
51731,8.18871e-06,1.60162e-07
51732,8.18553e-06,1.60162e-07
51733,8.18231e-06,1.60071e-07
51734,8.17916e-06,1.5998e-07
51735,8.17601e-06,1.5998e-07
51736,8.17282e-06,1.59889e-07
51737,8.16966e-06,1.59798e-07
51738,8.16648e-06,1.59798e-07
51739,8.16333e-06,1.59707e-07
51740,8.16015e-06,1.59616e-07
51741,8.15696e-06,1.59525e-07
51742,8.15371e-06,1.59525e-07
51743,8.15063e-06,1.59434e-07
51744,8.14751e-06,1.59343e-07
51745,8.14432e-06,1.59343e-07
51746,8.14114e-06,1.59253e-07
51747,8.13798e-06,1.59162e-07
51748,8.13482e-06,1.59162e-07
51749,8.13163e-06,1.59071e-07
51750,8.12853e-06,1.5898e-07
51751,8.12538e-06,1.5898e-07
51752,8.12219e-06,1.58889e-07
51753,8.11902e-06,1.58798e-07
51754,8.11586e-06,1.58798e-07
51755,8.11271e-06,1.58707e-07
51756,8.10957e-06,1.58616e-07
51757,8.10639e-06,1.58616e-07
51758,8.10325e-06,1.58525e-07
51759,8.1001e-06,1.58434e-07
51760,8.09693e-06,1.58434e-07
51761,8.0938e-06,1.58343e-07
51762,8.09066e-06,1.58252e-07
51763,8.08752e-06,1.58252e-07
51764,8.08434e-06,1.58161e-07
51765,8.08122e-06,1.5807e-07
51766,8.07811e-06,1.5807e-07
51767,8.07497e-06,1.57979e-07
51768,8.07182e-06,1.57888e-07
51769,8.06863e-06,1.57797e-07
51770,8.06553e-06,1.57797e-07
51771,8.06242e-06,1.57706e-07
51772,8.05927e-06,1.57706e-07
51773,8.05613e-06,1.57615e-07
51774,8.05303e-06,1.57524e-07
51775,8.0499e-06,1.57434e-07
51776,8.0468e-06,1.57434e-07
51777,8.04366e-06,1.57343e-07
51778,8.04055e-06,1.57252e-07
51779,8.0374e-06,1.57252e-07
51780,8.03429e-06,1.57161e-07
51781,8.03117e-06,1.5707e-07
51782,8.02802e-06,1.5707e-07
51783,8.02489e-06,1.56979e-07
51784,8.02178e-06,1.56979e-07
51785,8.01863e-06,1.56888e-07
51786,8.01549e-06,1.56797e-07
51787,8.01247e-06,1.56706e-07
51788,8.00933e-06,1.56706e-07
51789,8.00617e-06,1.56615e-07
51790,8.00306e-06,1.56524e-07
51791,7.99997e-06,1.56524e-07
51792,7.99687e-06,1.56433e-07
51793,7.99376e-06,1.56342e-07
51794,7.99065e-06,1.56342e-07
51795,7.98758e-06,1.56251e-07
51796,7.98445e-06,1.5616e-07
51797,7.98135e-06,1.5616e-07
51798,7.97824e-06,1.56069e-07
51799,7.97514e-06,1.55978e-07
51800,7.97206e-06,1.55978e-07
51801,7.96893e-06,1.55887e-07
51802,7.96586e-06,1.55796e-07
51803,7.96272e-06,1.55796e-07
51804,7.95964e-06,1.55705e-07
51805,7.95659e-06,1.55615e-07
51806,7.95347e-06,1.55615e-07
51807,7.95033e-06,1.55524e-07
51808,7.94726e-06,1.55524e-07
51809,7.94419e-06,1.55433e-07
51810,7.94113e-06,1.55342e-07
51811,7.93804e-06,1.55251e-07
51812,7.935e-06,1.55251e-07
51813,7.93185e-06,1.5516e-07
51814,7.92877e-06,1.55069e-07
51815,7.92568e-06,1.55069e-07
51816,7.92266e-06,1.54978e-07
51817,7.91948e-06,1.54978e-07
51818,7.91646e-06,1.54887e-07
51819,7.91338e-06,1.54796e-07
51820,7.91029e-06,1.54796e-07
51821,7.90728e-06,1.54705e-07
51822,7.90417e-06,1.54614e-07
51823,7.90106e-06,1.54523e-07
51824,7.89805e-06,1.54523e-07
51825,7.89494e-06,1.54432e-07
51826,7.89188e-06,1.54341e-07
51827,7.88881e-06,1.54341e-07
51828,7.88575e-06,1.5425e-07
51829,7.88273e-06,1.5425e-07
51830,7.87971e-06,1.54159e-07
51831,7.87656e-06,1.54068e-07
51832,7.8735e-06,1.54068e-07
51833,7.87046e-06,1.53977e-07
51834,7.86739e-06,1.53887e-07
51835,7.86436e-06,1.53887e-07
51836,7.86128e-06,1.53796e-07
51837,7.85822e-06,1.53705e-07
51838,7.85518e-06,1.53705e-07
51839,7.85207e-06,1.53614e-07
51840,7.8491e-06,1.53523e-07
51841,7.84599e-06,1.53432e-07
51842,7.84297e-06,1.53432e-07
51843,7.83992e-06,1.53341e-07
51844,7.83687e-06,1.53341e-07
51845,7.83376e-06,1.5325e-07
51846,7.83075e-06,1.53159e-07
51847,7.82773e-06,1.53159e-07
51848,7.82469e-06,1.53068e-07
51849,7.82165e-06,1.52977e-07
51850,7.81863e-06,1.52977e-07
51851,7.81555e-06,1.52886e-07
51852,7.81253e-06,1.52886e-07
51853,7.8095e-06,1.52795e-07
51854,7.80644e-06,1.52704e-07
51855,7.80343e-06,1.52704e-07
51856,7.80043e-06,1.52613e-07
51857,7.79736e-06,1.52522e-07
51858,7.79437e-06,1.52431e-07
51859,7.79131e-06,1.52431e-07
51860,7.78833e-06,1.5234e-07
51861,7.78528e-06,1.5234e-07
51862,7.78226e-06,1.52249e-07
51863,7.77921e-06,1.52158e-07
51864,7.7762e-06,1.52158e-07
51865,7.77314e-06,1.52068e-07
51866,7.77011e-06,1.52068e-07
51867,7.76712e-06,1.51886e-07
51868,7.76415e-06,1.51886e-07
51869,7.76108e-06,1.51886e-07
51870,7.75805e-06,1.51795e-07
51871,7.75507e-06,1.51704e-07
51872,7.752e-06,1.51704e-07
51873,7.74901e-06,1.51613e-07
51874,7.74598e-06,1.51522e-07
51875,7.74297e-06,1.51431e-07
51876,7.73999e-06,1.51431e-07
51877,7.737e-06,1.5134e-07
51878,7.73396e-06,1.51249e-07
51879,7.73099e-06,1.51249e-07
51880,7.728e-06,1.51158e-07
51881,7.725e-06,1.51158e-07
51882,7.72198e-06,1.51067e-07
51883,7.71893e-06,1.50976e-07
51884,7.71599e-06,1.50976e-07
51885,7.71297e-06,1.50885e-07
51886,7.71002e-06,1.50794e-07
51887,7.70696e-06,1.50794e-07
51888,7.704e-06,1.50703e-07
51889,7.701e-06,1.50612e-07
51890,7.69798e-06,1.50612e-07
51891,7.69499e-06,1.50521e-07
51892,7.69198e-06,1.5043e-07
51893,7.68905e-06,1.5043e-07
51894,7.68605e-06,1.50339e-07
51895,7.68308e-06,1.50339e-07
51896,7.68009e-06,1.50249e-07
51897,7.67707e-06,1.50158e-07
51898,7.67412e-06,1.50158e-07
51899,7.67108e-06,1.50067e-07
51900,7.66817e-06,1.49976e-07
51901,7.66517e-06,1.49885e-07
51902,7.66215e-06,1.49885e-07
51903,7.65915e-06,1.49885e-07
51904,7.65625e-06,1.49794e-07
51905,7.6532e-06,1.49703e-07
51906,7.65032e-06,1.49612e-07
51907,7.64727e-06,1.49612e-07
51908,7.64431e-06,1.49521e-07
51909,7.64139e-06,1.49521e-07
51910,7.63841e-06,1.4943e-07
51911,7.6354e-06,1.49339e-07
51912,7.63246e-06,1.49339e-07
51913,7.62946e-06,1.49248e-07
51914,7.62654e-06,1.49157e-07
51915,7.62355e-06,1.49157e-07
51916,7.62059e-06,1.49066e-07
51917,7.61763e-06,1.49066e-07
51918,7.61467e-06,1.48975e-07
51919,7.61169e-06,1.48884e-07
51920,7.60875e-06,1.48884e-07
51921,7.60585e-06,1.48793e-07
51922,7.60285e-06,1.48793e-07
51923,7.59991e-06,1.48702e-07
51924,7.59694e-06,1.48611e-07
51925,7.59405e-06,1.4852e-07
51926,7.59102e-06,1.4852e-07
51927,7.58811e-06,1.4843e-07
51928,7.58515e-06,1.48339e-07
51929,7.58218e-06,1.48339e-07
51930,7.57926e-06,1.48248e-07
51931,7.57627e-06,1.48248e-07
51932,7.57333e-06,1.48157e-07
51933,7.57042e-06,1.48066e-07
51934,7.56741e-06,1.48066e-07
51935,7.56448e-06,1.47975e-07
51936,7.56155e-06,1.47884e-07
51937,7.55864e-06,1.47884e-07
51938,7.55568e-06,1.47793e-07
51939,7.55275e-06,1.47793e-07
51940,7.54983e-06,1.47702e-07
51941,7.54693e-06,1.47611e-07
51942,7.54399e-06,1.47611e-07
51943,7.54108e-06,1.4752e-07
51944,7.53812e-06,1.47429e-07
51945,7.53521e-06,1.47429e-07
51946,7.53227e-06,1.47338e-07
51947,7.52933e-06,1.47338e-07
51948,7.52637e-06,1.47247e-07
51949,7.52351e-06,1.47156e-07
51950,7.52057e-06,1.47065e-07
51951,7.51762e-06,1.47065e-07
51952,7.51472e-06,1.46974e-07
51953,7.51175e-06,1.46974e-07
51954,7.50884e-06,1.46883e-07
51955,7.5059e-06,1.46883e-07
51956,7.503e-06,1.46792e-07
51957,7.50014e-06,1.46701e-07
51958,7.49722e-06,1.46701e-07
51959,7.49434e-06,1.46611e-07
51960,7.49138e-06,1.4652e-07
51961,7.48855e-06,1.4652e-07
51962,7.48561e-06,1.46429e-07
51963,7.48268e-06,1.46338e-07
51964,7.4798e-06,1.46338e-07
51965,7.47682e-06,1.46247e-07
51966,7.47396e-06,1.46247e-07
51967,7.47102e-06,1.46156e-07
51968,7.46808e-06,1.46065e-07
51969,7.46524e-06,1.46065e-07
51970,7.46229e-06,1.45974e-07
51971,7.45942e-06,1.45883e-07
51972,7.45651e-06,1.45883e-07
51973,7.4536e-06,1.45792e-07
51974,7.45067e-06,1.45792e-07
51975,7.44779e-06,1.45701e-07
51976,7.44493e-06,1.4561e-07
51977,7.44199e-06,1.4561e-07
51978,7.43914e-06,1.45519e-07
51979,7.43626e-06,1.45428e-07
51980,7.43339e-06,1.45428e-07
51981,7.43051e-06,1.45337e-07
51982,7.42762e-06,1.45337e-07
51983,7.42468e-06,1.45246e-07
51984,7.42183e-06,1.45155e-07
51985,7.41897e-06,1.45155e-07
51986,7.41606e-06,1.45064e-07
51987,7.41318e-06,1.44973e-07
51988,7.41027e-06,1.44973e-07
51989,7.40741e-06,1.44883e-07
51990,7.40452e-06,1.44883e-07
51991,7.40164e-06,1.44792e-07
51992,7.39878e-06,1.44701e-07
51993,7.39593e-06,1.44701e-07
51994,7.39306e-06,1.4461e-07
51995,7.39018e-06,1.4461e-07
51996,7.38731e-06,1.44519e-07
51997,7.38445e-06,1.44428e-07
51998,7.3816e-06,1.44428e-07
51999,7.3787e-06,1.44337e-07
52000,7.37581e-06,1.44246e-07
52001,7.37295e-06,1.44246e-07
52002,7.37008e-06,1.44155e-07
52003,7.36721e-06,1.44155e-07
52004,7.36436e-06,1.44064e-07
52005,7.36149e-06,1.43973e-07
52006,7.35858e-06,1.43973e-07
52007,7.35576e-06,1.43882e-07
52008,7.35294e-06,1.43882e-07
52009,7.35005e-06,1.43791e-07
52010,7.3472e-06,1.43791e-07
52011,7.34436e-06,1.437e-07
52012,7.34148e-06,1.43609e-07
52013,7.33864e-06,1.43518e-07
52014,7.33576e-06,1.43518e-07
52015,7.33291e-06,1.43427e-07
52016,7.33011e-06,1.43427e-07
52017,7.32723e-06,1.43336e-07
52018,7.32444e-06,1.43336e-07
52019,7.32153e-06,1.43245e-07
52020,7.31872e-06,1.43154e-07
52021,7.31584e-06,1.43154e-07
52022,7.31302e-06,1.43064e-07
52023,7.31022e-06,1.42973e-07
52024,7.30735e-06,1.42973e-07
52025,7.30447e-06,1.42882e-07
52026,7.30162e-06,1.42882e-07
52027,7.29882e-06,1.42791e-07
52028,7.29596e-06,1.427e-07
52029,7.29315e-06,1.427e-07
52030,7.29029e-06,1.42609e-07
52031,7.28747e-06,1.42609e-07
52032,7.28464e-06,1.42518e-07
52033,7.28182e-06,1.42427e-07
52034,7.27898e-06,1.42427e-07
52035,7.27615e-06,1.42336e-07
52036,7.27334e-06,1.42245e-07
52037,7.2705e-06,1.42245e-07
52038,7.26768e-06,1.42154e-07
52039,7.26485e-06,1.42154e-07
52040,7.26203e-06,1.42063e-07
52041,7.25918e-06,1.42063e-07
52042,7.25642e-06,1.41972e-07
52043,7.25361e-06,1.41881e-07
52044,7.25078e-06,1.41881e-07
52045,7.24799e-06,1.4179e-07
52046,7.24515e-06,1.41699e-07
52047,7.24232e-06,1.41699e-07
52048,7.23952e-06,1.41608e-07
52049,7.23668e-06,1.41608e-07
52050,7.23388e-06,1.41517e-07
52051,7.23102e-06,1.41426e-07
52052,7.22821e-06,1.41426e-07
52053,7.22536e-06,1.41335e-07
52054,7.2226e-06,1.41335e-07
52055,7.21982e-06,1.41245e-07
52056,7.21697e-06,1.41154e-07
52057,7.21416e-06,1.41154e-07
52058,7.21138e-06,1.41063e-07
52059,7.2086e-06,1.41063e-07
52060,7.20577e-06,1.40972e-07
52061,7.20299e-06,1.40881e-07
